% # columns="iter, evals, sigma, 0, fitness, xbest" seed=911874, Sat Oct  9 03:11:20 2021, <python>{}</python>
1 6 0.007169672280823015 0 1.456075 0.0037994444248629303 112.810220351812
2 12 0.007400004193196895 0 1.4495379 0.004423560863729993 112.81343937911775
3 18 0.007587340016891262 0 1.4263735 0.006955875976193762 112.81568624092911
4 24 0.007582553553935934 0 1.4200629 0.007522388186797496 112.8183322959604
5 30 0.005840976467281284 0 1.477681 0.0030465075135757366 112.81625770176466
6 36 0.006054296037269856 0 1.4400285 0.003697164953503376 112.82215221581437
7 42 0.005077747644206023 0 1.4410402 0.0035043369603535717 112.81835842939465
8 48 0.0052795016740399105 0 1.4400285 0.003663530559585972 112.8266728389847
9 54 0.008510226241171778 0 1.425804 0.007573421788055531 112.8328123111247
10 60 0.014360808559427465 0 1.4170322 0.00743361472970339 112.83980454854498
11 66 0.014955907138714156 0 1.444672 0.009997029895130684 112.84919594330428
12 72 0.014086829985072201 0 1.4170322 0.0074188324641317645 112.85499250569535
13 78 0.013537949344930607 0 1.4544946 0.004344487865572311 112.86203037672162
14 84 0.017842412490960226 0 1.4170322 0.007403858679420756 112.85870076730579
15 90 0.022922362303352654 0 1.4279063 0.006845181999493738 112.8695394605304
16 96 0.023700390280416248 0 1.4342151 0.007113251577835969 112.87218753809867
17 102 0.0198366698736468 0 1.444672 0.009999264435132825 112.86836046988545
18 108 0.014615952433707665 0 1.4386822 0.007384514315698856 112.8695075992863
19 114 0.012608245703151262 0 1.444672 0.009965859460511014 112.8611434865115
20 120 0.010348942482363939 0 1.444672 0.00999957574551418 112.8628764352753
21 126 0.00818871095022683 0 1.444672 0.00998290479358252 112.86251124778859
22 132 0.008079434588040137 0 1.4200629 0.007537343809870782 112.86659589030401
23 138 0.008277379589574554 0 1.435872 0.006367678313468911 112.86891155398925
24 144 0.009614878573898606 0 1.4410402 0.0035448632379431744 112.86801842615307
25 150 0.008570613279361266 0 1.4410402 0.003636453776552727 112.87095603633466
26 156 0.009295499498088597 0 1.444672 0.00998938676671555 112.86533123469218
27 162 0.008155048507627296 0 1.473479 0.008654213936467179 112.86906621956855
28 168 0.0089009989911248 0 1.444672 0.009998134771066057 112.8641412294795
29 174 0.014851219417695854 0 1.425804 0.007575074103373229 112.85946531473085
30 180 0.016397149348064688 0 1.4289441 0.006857511283443814 112.85832951614748
31 186 0.018512568073168766 0 1.4354788 0.00485690368106554 112.85375771165702
32 192 0.018036322277466526 0 1.4258639 0.006510122101986966 112.85772990871943
33 198 0.023109457212989556 0 1.4289441 0.006859638967368898 112.84461528464865
34 204 0.031835405647415924 0 1.4530654 0.004127877476639575 112.83576573289017
35 210 0.04823390667051673 0 1.4170322 0.007398738197083934 112.80160030282649
36 216 0.05122405363568993 0 1.444672 0.00998009033729255 112.80061948113455
37 222 0.04070503123934978 0 1.4842525 0.00796982305960125 112.83731918955473
38 228 0.03485271883651597 0 1.4410402 0.0036400807549081047 112.85104357695374
39 234 0.03331481517230833 0 1.4263735 0.00692114053851566 112.86111571843857
40 240 0.03274402034104899 0 1.4049684 0.008283229809263036 112.86218788325009
41 246 0.02497274663925264 0 1.444672 0.009996076478374567 112.84411493969162
42 252 0.028484026248610277 0 1.4707488 0.003973165036878342 112.86010510705789
43 258 0.027124110262957624 0 1.4263735 0.006909533175402354 112.87102156917574
44 264 0.030649697577032325 0 1.4279063 0.006835652993035602 112.84101762137524
45 270 0.03285370876140181 0 1.4429908 0.007064071384752118 112.8599543726244
46 276 0.024799081742578756 0 1.4258639 0.006509516524860537 112.86172901373133
47 282 0.024527205210455677 0 1.4743 0.008474087323055522 112.84252133886243
48 288 0.01974576250053792 0 1.4381801 0.0023677747305094034 112.85188636289577
49 294 0.014058215687050544 0 1.477681 0.003085276401453232 112.8518375306761
50 300 0.010440866428906452 0 1.444672 0.009999740810032801 112.84488752128335
51 306 0.00911037443688957 0 1.4342151 0.007129303470799228 112.84887991417831
52 312 0.010177954246010314 0 1.4247118 0.00724693782041339 112.84855305116726
53 318 0.007396222166877161 0 1.4247118 0.007287948306564169 112.84873235004106
54 324 0.0067120340496335945 0 1.425804 0.007573628108053574 112.84830112605934
55 330 0.007764282143527632 0 1.4181706 0.006994333455573272 112.84854278640944
56 336 0.007275059437334293 0 1.4247118 0.00725661888546174 112.84844111384432
57 342 0.007310139574941367 0 1.4710641 0.007750031706497644 112.84811940667714
58 348 0.00568428827076917 0 1.4200629 0.007550741489519617 112.84825035878602
59 354 0.005680654317397756 0 1.425804 0.007592984260554292 112.84844330544067
60 360 0.007330778039423111 0 1.404167 0.00813313956027412 112.84810724358829
61 366 0.005446474675553518 0 1.4232922 0.007472699736528204 112.84839839206228
62 372 0.006022390677435524 0 1.3995296 0.00819655023948579 112.84769965517167
63 378 0.005235206249535297 0 1.404167 0.008140166106174258 112.84781878562424
64 384 0.005046456230360697 0 1.4200629 0.007524511893674915 112.8481639872861
65 390 0.004523020358442335 0 1.3995296 0.008177393348579459 112.84780341612321
66 396 0.004616000177339431 0 1.4200629 0.007545831291495981 112.84836680048438
67 402 0.0036933866764484453 0 1.4049684 0.00823921175329594 112.84760556712143
68 408 0.003689008028334473 0 1.404167 0.008148919644232106 112.84775917468255
69 414 0.0027017323579555798 0 1.3995296 0.008170336301710837 112.84770654789432
70 420 0.003197494880877749 0 1.4739517 0.008436458601458132 112.84737904895445
71 426 0.0025925765710311014 0 1.3995296 0.008165494573595463 112.84774563108247
72 432 0.0018967934568310208 0 1.404167 0.008146671808415927 112.84771758156879
73 438 0.0017391884586477793 0 1.3995296 0.008176303355568392 112.84772401635854
74 444 0.0012738440367402928 0 1.404167 0.008153178173757101 112.84774271927327
75 450 0.0012455641225852482 0 1.3995296 0.008173778401070655 112.847732901875
76 456 0.0009771132107972797 0 1.3995296 0.008194111807043401 112.84769561950085
77 462 0.0008913441441795515 0 1.3995296 0.008184499298713607 112.84769538438559
