% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=911874, Sat Oct  9 03:11:20 2021
1 6 -0.10682752072252834 -0.10682752072252834 -0.10682752072252834 -0.10682752072252834 0.9450780281423707 1.0520587059297255
2 12 0.061776975898100196 0.061776975898100196 0.061776975898100196 0.061776975898100196 0.9450780281423707 1.0520587059297255
3 18 0.16358393602202517 0.16358393602202517 0.16358393602202517 0.16358393602202517 0.9145578516299417 1.078695478817829
4 24 0.10083576230561193 0.10083576230561193 0.10083576230561193 0.10083576230561193 0.9145578516299417 1.078695478817829
5 30 0.17212333162552432 0.17212333162552432 0.17212333162552432 0.17212333162552432 0.9098772820410869 1.082646448119387
6 36 0.3585318062154619 0.3585318062154619 0.3585318062154619 0.3585318062154619 0.9098772820410869 1.082646448119387
7 42 0.4015021001938428 0.4015021001938428 0.4015021001938428 0.4015021001938428 0.7736264601254002 1.1838505396348997
8 48 0.2634149339449471 0.2634149339449471 0.2634149339449471 0.2634149339449471 0.7736264601254002 1.1838505396348997
9 54 0.3633791204233844 0.3633791204233844 0.3633791204233844 0.3633791204233844 0.7978852546429314 1.1676382660838862
10 60 0.452746662306535 0.452746662306535 0.452746662306535 0.452746662306535 0.7978852546429314 1.1676382660838862
11 66 0.4367857920642436 0.4367857920642436 0.4367857920642436 0.4367857920642436 0.7504759875810527 1.1986599985251212
12 72 0.319521374393819 0.319521374393819 0.319521374393819 0.319521374393819 0.7504759875810527 1.1986599985251212
13 78 0.13342871513111781 0.13342871513111781 0.13342871513111781 0.13342871513111781 0.9308981065986128 1.0646260917012684
14 84 0.5021464256830515 0.5021464256830515 0.5021464256830515 0.5021464256830515 0.9308981065986128 1.0646260917012684
15 90 0.7293749399076256 0.7293749399076256 0.7293749399076256 0.7293749399076256 0.5202163589242216 1.3150570101359202
