% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=911874, Sat Oct  9 03:11:20 2021, <python>{}</python>
1 6 0.007169672280823015 0 0 0.006457137396577367 0.006498579597168803
2 12 0.007400004193196895 0 0 0.00718172340042475 0.00607538866151779
3 18 0.007587340016891262 0 0 0.008586852858636399 0.005575185019383081
4 24 0.007582553553935934 0 0 0.008145674343316638 0.005511165653611022
5 30 0.005840976467281284 0 0 0.005139009792665116 0.0041070858492474735
6 36 0.006054296037269856 0 0 0.0050572105810129525 0.004569995641954578
7 42 0.005077747644206023 0 0 0.0038775999704971204 0.0035705644625663668
8 48 0.0052795016740399105 0 0 0.0037878631017366454 0.003758682191441851
9 54 0.008510226241171778 0 0 0.006083999968544348 0.006735243963510842
10 60 0.014360808559427465 0 0 0.009274242296073066 0.012602924566850448
11 66 0.014955907138714156 0 0 0.008855754605600953 0.011834162242664205
12 72 0.014086829985072201 0 0 0.007753473491255903 0.010043298643040465
13 78 0.013537949344930607 0 0 0.006356601749540775 0.010409269608547767
14 84 0.017842412490960226 0 0 0.01082879571591468 0.014620102706219565
15 90 0.022922362303352654 0 0 0.015865693477082332 0.02077527497798559
16 96 0.023700390280416248 0 0 0.015237224247462813 0.01952899105198308
17 102 0.0198366698736468 0 0 0.012871225910626147 0.016327912594039543
18 108 0.014615952433707665 0 0 0.008530563072502237 0.009679046595281175
19 114 0.012608245703151262 0 0 0.007052398536080781 0.007202862952789963
20 120 0.010348942482363939 0 0 0.0053675194450574695 0.004905249775469172
21 126 0.00818871095022683 0 0 0.004125418766039386 0.0034192377502737137
22 132 0.008079434588040137 0 0 0.004276997660771267 0.0034348251114952664
23 138 0.008277379589574554 0 0 0.004387646244019556 0.003201816904479798
24 144 0.009614878573898606 0 0 0.004946140090221568 0.0029483194142968217
25 150 0.008570613279361266 0 0 0.004276228320762238 0.002495437886008893
26 156 0.009295499498088597 0 0 0.005622334064533574 0.0028937304826318795
27 162 0.008155048507627296 0 0 0.0044334234389244685 0.0024635666032362022
28 168 0.0089009989911248 0 0 0.0054803893085128815 0.00315764569339356
29 174 0.014851219417695854 0 0 0.010328482083695962 0.005963019534176095
30 180 0.016397149348064688 0 0 0.0105977901030201 0.006110431902779663
31 186 0.018512568073168766 0 0 0.010672783344068081 0.00670287319828964
32 192 0.018036322277466526 0 0 0.009780143893470997 0.006365024069420534
33 198 0.023109457212989556 0 0 0.016314198530160678 0.009975759627913295
34 204 0.031835405647415924 0 0 0.02807648851322934 0.016448257002266965
35 210 0.04823390667051673 0 0 0.050085643519177256 0.02956354402802326
36 216 0.05122405363568993 0 0 0.04390693479193824 0.026227115163404913
37 222 0.04070503123934978 0 0 0.035818031563743406 0.021205806404134008
38 228 0.03485271883651597 0 0 0.030528513045919026 0.018150782937010744
39 234 0.03331481517230833 0 0 0.03032141769934863 0.017984823535191753
40 240 0.03274402034104899 0 0 0.02947219198452965 0.01769595743967938
41 246 0.02497274663925264 0 0 0.021873674247455985 0.013233373887773719
42 252 0.028484026248610277 0 0 0.02309974962362239 0.01429717121275053
43 258 0.027124110262957624 0 0 0.018552226259989594 0.011527307043040669
44 264 0.030649697577032325 0 0 0.023861832917092318 0.01445604797811827
45 270 0.03285370876140181 0 0 0.023991378019673507 0.014500348467041483
46 276 0.024799081742578756 0 0 0.015656600319842492 0.009308595164968094
47 282 0.024527205210455677 0 0 0.017389669492301845 0.010076320949578513
48 288 0.01974576250053792 0 0 0.01317632628651396 0.007636868505314505
49 294 0.014058215687050544 0 0 0.007955130668644214 0.004573629467432985
50 300 0.010440866428906452 0 0 0.00535821852505278 0.0031029827484086677
51 306 0.00911037443688957 0 0 0.0040680905229001155 0.002396856509114308
52 312 0.010177954246010314 0 0 0.003922395170625243 0.0023526285082332956
53 318 0.007396222166877161 0 0 0.0027203050031531888 0.001632058944924172
54 324 0.0067120340496335945 0 0 0.0023004983430453194 0.0013930338000269946
55 330 0.007764282143527632 0 0 0.0022772502416700735 0.0013380143955837853
